unitig_4559	20.120385741565883	38.369292447444209	unitig_4559	78821
unitig_3904	1.0	0.0	unitig_3904	1115
unitig_5572	14.90691775763679	36.514191773468433	unitig_5572	29806
unitig_4554	22.75230229691072	43.728121186014789	unitig_4554	83574
unitig_1075	0.993510483135825	0.0	unitig_1075	3291
unitig_4556	23.409254810144187	41.97352792228719	unitig_4556	21721
unitig_4557	16.954555286833703	38.304013056835636	unitig_4557	52080
unitig_1070	16.337616008280143	37.512017655781236	unitig_1070	28999
unitig_4551	21.411085615629553	41.581303258960517	unitig_4551	122984
unitig_4552	19.09296021009861	36.385224404968085	unitig_4552	20209
unitig_1073	14.61105953991881	38.077165496128217	unitig_1073	11106
unitig_4798	17.135277159913937	35.164012835260642	unitig_4798	33034
unitig_4799	15.05619560323136	39.311643291876159	unitig_4799	37790
unitig_4797	15.021993540449094	35.260765918179025	unitig_4797	13004
unitig_4794	68.06363201769982	43.501536279839279	unitig_4794	25386
unitig_4795	14.889307186387498	36.511624400687516	unitig_4795	33163
unitig_4792	13.497432625114703	34.017558705309924	unitig_4792	14181
unitig_4793	16.16293761604159	36.082119328198942	unitig_4793	10777
unitig_4790	22.06532940714566	41.39021040757271	unitig_4790	40778
unitig_1358	12.110684330744633	28.218266872040619	unitig_1358	17529
unitig_1330	4.529549933422103	8.7168554297135241	unitig_1330	3002
unitig_4318	8.446758212877793	3.6028904582033174	unitig_4318	6089
unitig_4319	21.777698563469873	45.251758986823589	unitig_4319	93804
unitig_4312	31.008857142857142	44.86397387551996	unitig_4312	25723
unitig_4313	18.403946781040748	40.283208677776322	unitig_4313	22863
unitig_4311	12.293377928162416	34.906981583602125	unitig_4311	9611
unitig_4316	20.993318605350165	44.411884876524667	unitig_4316	16643
unitig_4317	15.799378000345364	33.277432712215322	unitig_4317	5796
unitig_485	9.332023947151114	28.203527955436353	unitig_485	9694
unitig_484	16.882494173500216	28.577645788336934	unitig_484	9260
unitig_487	25.270011143210898	45.229335093218943	unitig_487	60610
unitig_486	4.0495069435910045	0.0	unitig_486	8137
unitig_481	8.279903609740819	14.3964964416986	unitig_481	12787
unitig_480	17.817243601059136	44.003938730853392	unitig_480	22850
unitig_483	14.182954398061236	36.487269504754764	unitig_483	29339
unitig_5378	19.21681483262628	42.855092200039401	unitig_5378	116757
unitig_2417	2.1966284658040665	0.0	unitig_2417	7033
unitig_2416	15.858269335335697	42.981808785529715	unitig_2416	38700
unitig_2415	37.05645037965274	34.882567932623552	unitig_2415	18879
unitig_2414	13.055144124168514	31.329444772593032	unitig_2414	6772
unitig_489	16.406920835667975	37.983466111533687	unitig_489	24979
unitig_2412	6.77137513397642	15.606711409395974	unitig_2412	7450
unitig_2411	20.46621480709072	40.143570121444021	unitig_2411	24044
unitig_5370	10.903223519599665	28.330563403689546	unitig_5370	12034
unitig_4179	4.733338762214983	11.544671940437413	unitig_4179	4298
unitig_5112	3.148209525715429	6.7602000000000002	unitig_5112	5000
unitig_557	18.57440257316179	38.315245650289981	unitig_557	15001
unitig_556	1.7604302191464822	0.0	unitig_556	6936
unitig_555	15.06145287938613	30.699806374739349	unitig_555	13428
unitig_554	21.687921349624133	42.963446829987966	unitig_554	103028
unitig_553	18.527968959925875	40.806696614643634	unitig_553	21593
unitig_552	17.535234448265083	37.92161505389744	unitig_552	32098
unitig_551	19.871561447114058	45.474109083382203	unitig_551	28987
unitig_550	16.223593913589724	38.340195394277742	unitig_550	14330
unitig_2557	10.098946045601625	15.065805288461538	unitig_2557	13312
unitig_4488	16.9169440148132	45.463404023926046	unitig_4488	9195
unitig_4489	15.258102789957704	37.873265100410947	unitig_4489	25794
unitig_559	9.221966136834832	23.198896067239541	unitig_559	15943
unitig_558	7.230315343099461	8.7542425177414387	unitig_558	12964
unitig_4670	8.903319373510385	25.485959836623554	unitig_4670	11752
unitig_5193	12.691168853394181	36.265383641428208	unitig_5193	15796
unitig_5192	2.710448926667627	0.0	unitig_5192	6941
unitig_5191	2.8338578764286897	0.0	unitig_5191	6037
unitig_5190	10.406432084752176	25.473871554074524	unitig_5190	13204
unitig_5196	20.59605879254724	44.016568222576879	unitig_5196	60779
unitig_2554	5.644166825129818	0.0	unitig_2554	13673
unitig_5194	19.92858232114837	44.662915472224377	unitig_5194	51628
unitig_5199	19.738095074736584	44.505525622971895	unitig_5199	65332
unitig_5198	13.074834418527981	40.108586482258993	unitig_5198	12147
unitig_1047	10.242363392057332	26.485518065094059	unitig_1047	6698
unitig_5203	23.54802999605714	44.553357531760433	unitig_5203	66120
unitig_2522	9.56476981796829	14.705027522935779	unitig_2522	13625
unitig_5201	22.79339564442229	44.628697149416489	unitig_5201	52270
unitig_5200	13.639339208591105	37.556729310143574	unitig_5200	17134
unitig_2527	18.656869471812726	44.668764344414008	unitig_2527	27014
unitig_5206	9.71397244834064	23.643685365089315	unitig_5206	15955
unitig_5205	21.95490665681839	37.016655901079638	unitig_5205	21674
unitig_2524	19.25436276083467	45.274171547781435	unitig_2524	12463
unitig_2529	16.804677353142413	37.976757812499997	unitig_2529	10240
unitig_5208	19.707980914061693	42.212195121951218	unitig_5208	38950
unitig_1215	17.367358683739205	42.409019346230821	unitig_1215	74950
unitig_1216	23.571709256232506	44.631054504588874	unitig_1216	53390
unitig_1217	19.306318719798305	44.961938443222799	unitig_1217	28559
unitig_2555	8.03904219272688	2.4337037436616678	unitig_2555	9269
unitig_1211	19.936068168514076	41.476868193057626	unitig_1211	52979
unitig_1213	1.5266731328806984	0.0	unitig_1213	2062
unitig_4466	19.373791486416337	41.212815041236517	unitig_4466	17339
unitig_1218	5.642239990952273	15.504738267148014	unitig_1218	4432
unitig_1219	21.16463362159882	45.778285401490592	unitig_1219	47498
unitig_4580	10.45506167779467	22.724400079328355	unitig_4580	15127
unitig_159	13.576448469825532	37.66124235719554	unitig_159	42033
unitig_158	22.117534498342874	44.680013256206315	unitig_158	33192
unitig_133	1.5108211143695014	0.0	unitig_133	1705
unitig_153	8.473119426377243	12.121922626025791	unitig_153	12795
unitig_152	7.148837837837838	20.465546836684648	unitig_152	8156
unitig_151	13.650603805124154	36.467462632154579	unitig_151	32916
unitig_150	13.626729070779948	34.832151594311064	unitig_150	24117
unitig_156	1.6582558139534884	0.0	unitig_156	5375
unitig_155	23.97157150901218	44.986448400978823	unitig_155	177765
unitig_981	1.4092063721940622	0.0	unitig_981	2762
unitig_1049	1.4749276139410188	0.0	unitig_1049	2238
unitig_801	18.24694620868438	42.947812615612285	unitig_801	86496
unitig_800	14.261521905069076	34.01294933104078	unitig_800	18611
unitig_803	11.108560729146028	31.474591381872212	unitig_803	10095
unitig_802	9.687975335682316	30.380521706016754	unitig_802	10504
unitig_805	23.7568395572351	44.44765782903341	unitig_805	67288
unitig_804	13.736766269885416	40.327515286270149	unitig_804	8995
unitig_807	9.764381484986664	5.4113896786421991	unitig_807	11607
unitig_806	16.09095717884131	37.987802577805724	unitig_806	15905
unitig_809	19.922066449455542	41.560921216279965	unitig_809	23317
unitig_808	9.86801309635173	30.239920532897042	unitig_808	8557
unitig_5596	0.7705739910313902	0.0	unitig_5596	4460
unitig_2834	6.042224547183856	0.0	unitig_2834	12091
unitig_985	9.696657035513017	24.731377573561897	unitig_985	22634
unitig_2637	14.76516751661258	37.396401937418311	unitig_2637	13007
unitig_1509	12.360760920790284	20.204003985868287	unitig_1509	11039
unitig_2635	21.378551020408164	37.922849500211179	unitig_2635	14206
unitig_2634	14.48008865248227	40.120074382360755	unitig_2634	11293
unitig_2633	10.713357275007194	25.768670383785764	unitig_2633	24571
unitig_2632	16.204015317739596	35.828531329976059	unitig_2632	24226
unitig_2631	15.40746766474414	33.293345599509351	unitig_2631	16305
unitig_2630	4.093789839944328	4.8558508417976904	unitig_2630	7187
unitig_1500	105.19837658802179	47.20516528458775	unitig_1500	44257
unitig_1501	23.2841501800466	45.986623482634229	unitig_1501	37977
unitig_1502	20.144979218620115	40.558431307382328	unitig_1502	24071
unitig_1503	21.845121378230225	45.335251696330239	unitig_1503	28149
unitig_1504	5.154987100392597	0.0	unitig_1504	8915
unitig_1511	10.571091800465743	25.007681228996638	unitig_1511	16664
unitig_2639	21.066907010116957	43.628366505289584	unitig_2639	27885
unitig_1507	12.385223638336681	32.742437178392599	unitig_1507	43337
unitig_4013	2.505256038099558	0.0	unitig_4013	8819
unitig_739	2.2596449086161883	0.0	unitig_739	2681
unitig_989	12.141499627143924	38.157168299198574	unitig_989	6738
unitig_737	0.9665017182130584	0.0	unitig_737	2328
unitig_736	21.769302540758517	45.761470384653414	unitig_736	40452
unitig_735	14.814383002343655	35.395811518324606	unitig_735	32470
unitig_734	21.60476718899904	43.180994993075529	unitig_734	9387
unitig_733	2.5522200987216808	0.0	unitig_733	7901
unitig_732	20.952323113860928	44.921283471837491	unitig_732	21660
unitig_731	17.445124244828218	39.31982805926468	unitig_731	32802
unitig_730	10.188221334854536	12.659904262594027	unitig_730	8774
unitig_2034	7.185105397799949	16.821984187707219	unitig_2034	3921
unitig_1131	3.495239428731448	4.3182834777746715	unitig_1131	7154
unitig_2542	4.672103056663042	5.8313194780086999	unitig_2542	8276
unitig_2551	10.419044218080796	11.603520148216766	unitig_2551	8636
unitig_1445	20.830380071905495	45.020360824742269	unitig_1445	38800
unitig_1444	18.476032273365085	41.368366059459035	unitig_1444	50724
unitig_2749	14.997438851242336	43.568388812766983	unitig_2749	12407
unitig_4966	12.786086505190312	28.554478940083055	unitig_4966	10114
unitig_1441	14.197332668528123	35.666102032682346	unitig_1441	10036
unitig_1440	12.193388387602981	28.650220264317181	unitig_1440	20430
unitig_933	12.363455783807536	23.744402985074625	unitig_933	9112
unitig_932	19.21521002990568	43.193453062996781	unitig_932	82909
unitig_2743	12.867441513761467	8.4847703002938442	unitig_2743	13953
unitig_2742	1.752850273889227	0.0	unitig_2742	6572
unitig_2741	10.929295208251729	27.740469973890338	unitig_2741	7660
unitig_1449	16.309045238633793	38.535872841874486	unitig_1449	18245
unitig_2746	28.31439109337445	46.200679501698751	unitig_2746	22075
unitig_2745	22.717870466321244	43.409374524425509	unitig_2745	13142
unitig_2744	11.710244463193419	28.018547792180421	unitig_2744	9489
unitig_5593	8.941433210521806	20.808324768756425	unitig_5593	11676
unitig_5559	2.924984126984127	0.0	unitig_5559	3276
unitig_298	1.532611549740582	0.0	unitig_298	8866
unitig_5127	0.909614894971356	0.0	unitig_5127	3142
unitig_3509	1.9769737130339542	0.0	unitig_3509	913
unitig_4988	4.356906985431453	0.0	unitig_4988	13385
unitig_5125	11.948765209940017	28.862827314735583	unitig_5125	11686
unitig_3669	2.3019598629990368	0.0	unitig_3669	9343
unitig_2246	15.415246390645507	42.210818225190842	unitig_2246	16768
unitig_2247	26.800685862901727	45.151003480707992	unitig_2247	27006
unitig_2244	12.729860114055688	31.590724710408566	unitig_2244	23913
unitig_2245	13.87436335209506	40.794698674668666	unitig_2245	7998
unitig_2242	8.311962772785623	14.339014600663138	unitig_2242	17191
unitig_2243	11.134101963844452	31.751040041601666	unitig_2243	7692
unitig_2240	15.251837932695615	38.994983679780105	unitig_2240	29105
unitig_1998	4.720936253861275	6.5007479431563198	unitig_1998	10696
unitig_1997	7.0420349195481	18.3230421686747	unitig_1997	14608
unitig_1996	15.151038261401897	38.189931350114414	unitig_1996	13110
unitig_1995	12.758333023687877	23.699268207689627	unitig_1995	8609
unitig_1994	26.92376442905826	41.174272737103927	unitig_1994	18494
unitig_1993	16.746425806825425	41.066954330891086	unitig_1993	34531
unitig_1992	22.30966238397399	45.193011909133837	unitig_1992	19061
unitig_2248	17.728134831460675	45.328303578098158	unitig_2248	13387
unitig_2249	19.685712909734647	45.305347288296858	unitig_2249	26275
unitig_3344	1.8383520536462699	0.0	unitig_3344	1193
unitig_80	13.899749642346208	30.525981249006833	unitig_80	12586
unitig_5129	7.418701278574196	0.0	unitig_5129	7743
unitig_3340	1.8846960167714886	0.0	unitig_3340	3816
unitig_3342	3.9099317561419475	0.0	unitig_3342	1099
unitig_81	10.525289256198347	23.149999999999999	unitig_81	15140
unitig_1132	1.3080462677359654	0.0	unitig_1132	6484
unitig_3348	10.462554079696396	33.005308056872039	unitig_3348	5275
unitig_1780	8.932034946652234	27.249111969111969	unitig_1780	6475
unitig_5646	5.7689882970578585	17.077677306896177	unitig_5646	9179
unitig_1074	14.35447773632828	19.680574284127864	unitig_1074	12607
unitig_1781	10.886337832344092	25.654623690833805	unitig_1781	24634
unitig_5645	5.614233243967829	15.825670498084291	unitig_5645	2610
unitig_293	11.995598036384639	27.119712230215828	unitig_293	13900
unitig_1076	15.889375943471975	41.151559892155603	unitig_1076	31156
unitig_1787	1.8502814645308925	0.0	unitig_1787	2185
unitig_1292	0.9579005062733876	0.0	unitig_1292	4543
unitig_1522	9.872330341113106	18.61747014992369	unitig_1522	11139
unitig_4932	8.340575885328837	17.044549763033174	unitig_4932	9495
unitig_1077	15.912606994171524	32.332297102253804	unitig_1077	18014
unitig_86	22.56433641308397	46.581477732793523	unitig_86	67184
unitig_1523	7.6207895392278955	19.899277888446214	unitig_1523	8032
unitig_4550	11.644551350463837	30.357600131319764	unitig_4550	12184
unitig_1785	22.890612253611327	46.093403759625815	unitig_1785	56229
unitig_2591	11.726780650215433	35.791904799185779	unitig_2591	12773
unitig_5178	6.798319514361859	0.0	unitig_5178	10131
unitig_1071	14.399447884416924	35.865403706154865	unitig_1071	24176
unitig_3201	3.7026768478924863	0.0	unitig_3201	6548
unitig_3200	16.038070707070705	40.969797158430879	unitig_3200	11191
unitig_3203	14.952847713448977	43.790226325864204	unitig_3203	8881
unitig_3202	16.823927728929874	42.244539614561027	unitig_3202	4670
unitig_2025	0.23498233215547704	0.0	unitig_2025	2264
unitig_3204	9.50047871394078	18.135262022585966	unitig_3204	7881
unitig_3207	1.9179509360877987	0.0	unitig_3207	1549
unitig_3206	2.7983501400560225	0.0	unitig_3206	1428
unitig_2332	21.206998644619137	45.558884936591404	unitig_2332	25864
unitig_2333	20.073588241794674	43.874426827247113	unitig_2333	18101
unitig_2330	20.917694478245142	44.680222236833451	unitig_2330	30418
unitig_5308	5.282262900122442	6.7056250546758811	unitig_5308	11431
unitig_2336	12.196242473180297	35.839960811433841	unitig_2336	17352
unitig_2337	20.295035417161873	36.954661596054429	unitig_2337	16829
unitig_2334	28.90544562310168	46.581786070102346	unitig_2334	22082
unitig_2499	9.483894128970164	29.670916526341113	unitig_2499	4157
unitig_4415	9.914692880484276	28.537112299465242	unitig_4415	18700
unitig_1027	1.0229309035687169	0.0	unitig_1027	6585
unitig_1524	5.493979565772669	7.0796527955067656	unitig_1524	7834
unitig_4414	10.948002341920375	26.967312191317909	unitig_4414	15388
unitig_817	7.241263933431568	3.7830834561053819	unitig_817	11539
unitig_4416	9.944483603947788	27.443101391650099	unitig_4416	12575
unitig_4938	6.906191189691339	18.418827761954731	unitig_4938	6671
unitig_1242	0.9857725118483411	0.0	unitig_1242	844
unitig_4604	0.21667025229806378	0.0	unitig_4604	10226
unitig_4411	9.60157636992536	24.65581818181818	unitig_4411	5500
unitig_5259	10.678438026753266	28.366403956111885	unitig_5259	12942
unitig_1241	8.229295434198747	3.8762586708435891	unitig_1241	8938
unitig_4930	10.833040359468331	27.329619462834383	unitig_4930	18579
unitig_2599	10.41494438060216	24.525916851695889	unitig_2599	13061
unitig_1137	16.04223243592853	36.97862989395589	unitig_1137	24801
unitig_2597	4.739361591695502	5.7453503460207616	unitig_2597	9248
unitig_4412	6.540953087466441	14.891227574516174	unitig_4412	21237
unitig_4605	14.708055610584408	38.555190947666198	unitig_4605	35350
unitig_2425	0.6349892008639308	0.0	unitig_2425	2315
unitig_4931	9.177080076123554	25.849696615249652	unitig_4931	13679
unitig_3115	7.512103475513428	20.47435141509434	unitig_3115	10176
unitig_3114	16.045647032574745	38.816700792308374	unitig_3114	11233
unitig_3116	0.032432432432432434	0.0	unitig_3116	1850
unitig_3111	13.807600161877781	27.94258914854047	unitig_3111	12367
unitig_3110	20.445956485975156	43.784932971461465	unitig_3110	12159
unitig_619	6.3728	14.311501597444089	unitig_619	10016
unitig_1179	2.9286301218161683	0.0	unitig_1179	7224
unitig_3119	14.802082731096968	36.125538329026703	unitig_3119	18576
unitig_3118	7.4661024430544085	14.610724808485562	unitig_3118	8485
unitig_2558	2.857865294667914	0.0	unitig_2558	5345
unitig_1178	12.317182425699045	30.506181157722054	unitig_1178	34136
unitig_4606	5.855161912414625	10.685287333266473	unitig_4606	9971
unitig_5350	12.115784029038114	15.943518203470568	unitig_5350	8817
unitig_610	25.718274758432415	45.598581432932306	unitig_610	55690
unitig_5493	2.410782190132371	0.0	unitig_5493	6648
unitig_5009	1.960366925404552	0.0	unitig_5009	7601
unitig_611	14.226302445968683	33.704725428290459	unitig_611	38642
unitig_1369	12.327503917292626	32.899572132073949	unitig_1369	12387
unitig_344	9.415412186109645	28.303852695407823	unitig_344	13523
unitig_3151	0.8336622201048118	0.0	unitig_3151	4198
unitig_317	2.360645429362881	0.0	unitig_317	9025
unitig_613	23.007584885911662	44.388715546446946	unitig_613	119545
unitig_4896	9.983189210736116	31.14630587611089	unitig_4896	7539
unitig_614	21.424281969817315	45.10931606114751	unitig_614	40296
unitig_615	6.172586706433745	3.5509421909932928	unitig_615	9393
unitig_5490	0.2966643009226402	0.0	unitig_5490	2818
unitig_5255	0.3189992181391712	0.0	unitig_5255	3837
unitig_340	15.938672766415499	37.212493326214627	unitig_340	18730
unitig_311	14.70441474654378	40.226630222569305	unitig_311	12805
unitig_341	10.827148394241418	32.128168234643056	unitig_341	9035
unitig_4561	21.124737021198328	38.207408428696169	unitig_4561	21759
unitig_1040	13.960833743281407	34.988979726289941	unitig_1040	33393
unitig_1043	6.203133616737518	12.648543205777372	unitig_1043	12047
unitig_4562	17.322386454183267	39.974998407541882	unitig_4562	31398
unitig_4565	18.575890053728212	36.461729687295566	unitig_4565	15286
unitig_1044	7.640542531423561	16.485847680186751	unitig_1044	3427
unitig_4567	13.31044094184959	38.210760851625679	unitig_4567	18177
unitig_1046	3.934801127025123	8.7478912839737575	unitig_1046	8536
unitig_4569	20.490768613340713	44.107482240059049	unitig_4569	10839
unitig_1048	1.5229479258605472	0.0	unitig_1048	2266
unitig_3585	5.729524752475248	9.4885356956748304	unitig_3585	3838
unitig_4763	34.83565200460703	43.967250218150085	unitig_4763	36672
unitig_4762	25.25647021673604	43.167263610315189	unitig_4762	13960
unitig_4761	21.39863461597803	45.115055154988596	unitig_4761	32454
unitig_4760	8.028317909168809	7.9962526766595285	unitig_4760	9340
unitig_4767	29.66182322357019	34.164446385673727	unitig_4767	27474
unitig_4766	28.282983769260298	37.289377088697748	unitig_4766	18253
unitig_4765	11.833849524883933	22.613354640867275	unitig_4765	23153
unitig_4764	18.72551498911405	38.682183254132923	unitig_4764	29882
unitig_3474	9.809720196640722	7.9265716336785967	unitig_3474	9751
unitig_4769	0.4384263001886284	0.0	unitig_4769	3711
unitig_218	8.752025830665636	5.9362874779541448	unitig_218	9072
unitig_3257	8.889290743895513	18.436860068259385	unitig_3257	5274
unitig_146	2.535049795615013	0.0	unitig_146	10764
unitig_313	10.394290192520915	30.06983999194928	unitig_313	9937
unitig_243	8.162506009793738	13.63079887357344	unitig_243	13494
unitig_4367	22.129215513740355	25.767367922613815	unitig_4367	14783
unitig_4366	13.484341012060494	32.895669919010267	unitig_4366	31362
unitig_4365	4.560141321044547	7.4523827795257462	unitig_4365	13031
unitig_4364	10.446671009052771	27.038156153506836	unitig_4364	9068
unitig_4363	1.6192277105458137	0.0	unitig_4363	8098
unitig_4362	8.723080757980416	21.036218070911172	unitig_4362	15738
unitig_4361	21.20707354235796	42.171821886996668	unitig_4361	59131
unitig_2207	3.9930657439446366	0.0	unitig_2207	867
unitig_111	5.731327777191687	10.783373722473923	unitig_111	9491
unitig_2303	7.225800211976683	19.367083245075197	unitig_2303	9442
unitig_3809	1.5097434135166092	0.0	unitig_3809	1746
unitig_2408	14.154137996219282	18.960922740379836	unitig_2408	10057
unitig_5369	15.214858353841947	36.014417492312951	unitig_5369	14635
unitig_2302	3.9808607611722584	2.4303126656067833	unitig_2302	7548
unitig_2404	11.001060731743445	23.435374821102503	unitig_2404	20263
unitig_5365	21.9111433441071	45.73180827309875	unitig_5365	113307
unitig_5366	18.770997867163327	41.3993699369937	unitig_5366	33330
unitig_5367	18.051156046445765	34.999575491722091	unitig_5367	7067
unitig_2400	7.379809121621621	0.093010979729729729	unitig_2400	9472
unitig_2401	17.795420047275282	35.895378526745816	unitig_2401	15666
unitig_5362	12.090648166676477	28.594885361552027	unitig_5362	17010
unitig_2403	17.778831562681088	41.872563023588	unitig_2403	25903
unitig_147	6.965374810017841	10.767899603698812	unitig_147	15140
unitig_2872	8.272551654781495	12.158611238008223	unitig_2872	10945
unitig_4109	1.0057381896862603	0.0	unitig_4109	2773
unitig_2874	1.1320134003350084	0.0	unitig_2874	2985
unitig_1197	6.364628262826283	18.348805768364127	unitig_1197	4438
unitig_1196	25.92315813454838	41.909748646765635	unitig_1196	18659
unitig_1195	6.635788336933046	0.0	unitig_1195	4630
unitig_1194	16.88213925065117	40.011195521791286	unitig_1194	25010
unitig_1193	11.020053685619393	25.004104034810126	unitig_1193	20224
unitig_1192	18.87905545582456	41.404360056258788	unitig_1192	41238
unitig_1191	2.5838944249932667	0.0	unitig_1191	3713
unitig_1190	18.873977227146277	40.129096903484388	unitig_1190	15469
unitig_2081	4.86300162999185	9.9938763012859759	unitig_2081	4899
unitig_2876	11.885411836300015	23.408821292775666	unitig_2876	13150
unitig_1744	6.815757396449705	12.961978589885566	unitig_1744	10836
unitig_1199	14.394356265356267	36.603396252894534	unitig_1199	14251
unitig_1198	10.037345516630833	31.513048973143761	unitig_1198	15825
unitig_1745	8.280991518235794	0.0	unitig_1745	4716
unitig_488	0.18950705917693	0.0	unitig_488	3329
unitig_5566	0.1105349988215885	0.0	unitig_5566	8486
unitig_5567	9.132155733836715	12.759565422768068	unitig_5567	2117
unitig_232	19.823405570818487	41.944817280260835	unitig_232	36805
unitig_5181	19.160581648522548	43.679353736212519	unitig_5181	25748
unitig_230	6.080302447071762	13.891791557816582	unitig_230	7273
unitig_5183	15.864021368134232	39.500587746208318	unitig_5183	34879
unitig_5184	24.67312679341488	45.268054352533561	unitig_5184	36944
unitig_919	13.529004043399151	28.401479986545578	unitig_919	29730
unitig_5186	20.91312977258502	43.713266687493494	unitig_5186	19206
unitig_235	15.208573461872646	37.013180184274674	unitig_235	24203
unitig_5188	20.38318218810691	41.525735158469544	unitig_5188	54206
unitig_5189	14.449738791530764	34.37426803668103	unitig_5189	18102
unitig_5252	0.29613686014135787	0.0	unitig_5252	9338
unitig_587	10.824366866723826	31.725970688998856	unitig_587	21016
unitig_580	15.429390906117108	39.450847789865726	unitig_580	30609
unitig_581	18.847326790655767	37.638810380267216	unitig_581	31136
unitig_582	8.558834516657564	23.45867655883476	unitig_582	18331
unitig_583	19.75272464363779	44.794753144008659	unitig_583	53594
unitig_5210	16.9336541080345	41.282936287460458	unitig_5210	88193
unitig_5211	16.87356106441318	40.689075630252098	unitig_5211	22253
unitig_4619	20.6797803097739	44.459308534306309	unitig_4619	44948
unitig_5213	18.150501973164957	37.001733921815891	unitig_5213	31720
unitig_2534	17.918262371181875	40.468164098756262	unitig_2534	10774
unitig_5215	20.080092944803116	42.399907052399207	unitig_5215	34428
unitig_5216	20.33794412681023	44.742362560295575	unitig_5216	116924
unitig_916	9.347923076923077	29.157851578515785	unitig_916	4878
unitig_1221	16.19617303994873	37.91783210561902	unitig_1221	28101
unitig_5219	19.26214383602455	39.947705411120047	unitig_5219	33579
unitig_4611	16.511694065405432	41.065512779035913	unitig_4611	43274
unitig_1222	35.00313026663952	41.270212549577948	unitig_1222	9833
unitig_1225	23.09127048495596	46.206437454279445	unitig_1225	68350
unitig_4616	17.13215859030837	32.108856739590685	unitig_4616	11336
unitig_1227	12.461597356504711	33.168594556259322	unitig_1227	40891
unitig_4614	20.50755522827688	42.218269950961691	unitig_4614	70761
unitig_4589	20.239524627202893	45.020620572442731	unitig_4589	66487
unitig_4588	28.89511346340113	40.970543493292766	unitig_4588	21693
unitig_2419	4.4024880227365	5.2975380628441853	unitig_2419	12348
unitig_4583	5.062557871006764	6.3150692459881297	unitig_4583	18196
unitig_913	18.86344615215116	43.218847179031542	unitig_913	18008
unitig_4581	7.650077655829364	15.376556284548226	unitig_4581	19357
unitig_1288	17.808532779445645	40.718604002510283	unitig_1288	57364
unitig_4587	4.648042615094985	0.054652754019842625	unitig_4587	11692
unitig_4586	14.54004726122207	28.785808855979994	unitig_4586	20393
unitig_4585	26.036158516020237	34.971335614517308	unitig_4585	17827
unitig_4584	32.8510834112004	38.28564319482458	unitig_4584	16076
unitig_5698	0.37679932260795934	0.0	unitig_5698	3543
unitig_1421	21.22734076791102	42.547024214292051	unitig_1421	33823
unitig_128	19.18251335298893	43.525758222981629	unitig_128	23410
unitig_129	10.865084367245657	20.986990862629703	unitig_129	6457
unitig_126	22.57885392072809	42.341700155917167	unitig_126	45537
unitig_127	15.488693140794226	34.554138689838062	unitig_127	17723
unitig_124	6.323397085610201	5.0983883545619966	unitig_124	7694
unitig_4900	31.009390989778318	43.562611562611565	unitig_4900	47619
unitig_122	23.48277791458752	46.191356426027838	unitig_122	61780
unitig_123	27.343983682983684	45.992787666863777	unitig_123	214771
unitig_121	12.60242780147162	34.437371182312162	unitig_121	21348
unitig_2044	19.459642820380854	43.274833718199226	unitig_2044	50667
unitig_4672	8.344883652684274	24.144127038922932	unitig_4672	11587
unitig_4861	6.0517649301143575	11.370635488745725	unitig_4861	12573
