contig_id,mean_coverage,mean_qv
unitig_1214,4.599765868886577,6.2967733541504032
unitig_1215,14.873948707101688,38.662348649077352
unitig_1216,16.06941287176317,37.847513357994245
unitig_1217,12.316404332129965,37.160919540229884
unitig_1210,4.717217420845223,2.5626695604991863
unitig_1211,18.331206397562834,41.467690903559479
unitig_1212,14.260025953160724,30.49885724874915
unitig_1218,16.494888138182247,41.078788731733631
unitig_1219,17.946334527447053,35.885607496315011
unitig_159,4.686312005277045,11.217348284960423
unitig_158,9.956183016105417,19.200321684456792
unitig_153,23.78040251726034,46.443893013322487
unitig_152,19.79988436439572,35.011377276760086
unitig_151,24.81299402390438,44.185513508144616
unitig_150,24.181622507753655,46.244939925384095
unitig_157,16.865463613709416,31.668386305422274
unitig_156,6.532656359803233,17.672933913287498
unitig_155,11.95298888817107,32.307795871265547
unitig_154,12.805425708251981,36.554710520028671
unitig_981,14.307963780418788,33.956504613999549
unitig_801,7.040159987443758,14.181553195919218
unitig_800,9.714115246098439,10.454616353710481
unitig_828,21.13445922392441,39.798493097948636
unitig_805,9.45681555733761,29.300240192153723
unitig_804,13.278982078853048,40.547845762232491
unitig_806,20.058128785910956,34.980204707227102
unitig_809,5.974378864790032,10.995505358995045
unitig_808,16.49630833951992,41.718071693448699
unitig_985,0.5349119611414693,0.0
unitig_1508,8.618922547332186,11.874303352482208
unitig_1509,18.734483280499028,40.504826599928492
unitig_2635,2.273666307083783,0.0
unitig_2634,11.70858127642836,31.250602186399853
unitig_2633,13.082510452114729,40.630464348163976
unitig_2631,11.06065011769741,34.724695056708754
unitig_2630,12.988536866774835,38.686036036036036
unitig_1500,5.700870818322182,0.0
unitig_1501,17.032051367237415,42.00753752794634
unitig_1502,15.809006856453294,38.318435754189942
unitig_1503,14.871060260885542,38.688206370174669
unitig_1504,22.796483780208703,43.644247233242851
unitig_1505,21.35930731775668,43.112783530356737
unitig_1506,22.64322162931341,43.02276918711874
unitig_1507,26.54837514470349,47.090057025880974
unitig_764,10.870599986798245,26.039106696487305
unitig_739,7.932546768330527,16.727771873893023
unitig_738,14.960641954969796,35.680090054105086
unitig_737,15.000714302009467,37.906220439668544
unitig_736,20.727760806964255,44.613462016402949
unitig_735,10.248251092763478,24.188829471182412
unitig_734,21.303204458785565,46.863459705213756
unitig_733,19.67423736671303,35.059760264056983
unitig_766,24.57673556231003,42.810695816109451
unitig_731,12.476596041909195,13.806475947310393
unitig_3664,19.216778252487885,39.443469684385384
unitig_3663,14.527388931008339,34.095301250473668
unitig_2034,8.791485253287235,11.41313426602631
unitig_761,15.559606980273141,37.282552004366551
unitig_3588,24.79636220499334,46.353462075542389
unitig_763,19.170379834647914,42.53401102033061
unitig_935,20.619784540994097,42.421507844482832
unitig_1444,18.420403379817273,42.799284626311376
unitig_1447,14.896279932546374,33.34822280762036
unitig_1446,9.809982536066817,27.070070639548664
unitig_3696,24.15315153511518,43.071874118591481
unitig_1440,25.77540171362663,43.444257346448445
unitig_933,17.332828259297937,42.478233034571062
unitig_1442,17.169227857926714,44.088805202783007
unitig_2743,1.7097227555053642,0.0
unitig_2742,8.420672379320195,24.144972942181713
unitig_3698,14.23499536285648,40.415757330168745
unitig_3699,19.95992732363811,42.545973758035501
unitig_939,24.34372639217608,43.907888855393509
unitig_938,13.734518617175285,32.780578249029489
unitig_2745,9.511612058892265,27.61486643437863
unitig_2744,4.822567980552179,0.0
unitig_3509,36.383089237700744,39.508484367102319
unitig_2649,0.9843148962916405,0.0
unitig_2246,9.488243872941345,25.40008526057764
unitig_3748,1.2864497816593887,0.0
unitig_2244,4.084024217961655,0.0
unitig_2245,10.729873551106428,25.250999789517998
unitig_2243,14.865153135900417,34.242724415903815
unitig_1999,20.178185352154312,31.338938053097344
unitig_2610,11.630990909672876,24.779973229651347
unitig_1997,7.463906745612181,21.73620363228385
unitig_1078,1.7169080398116694,0.0
unitig_1994,11.016003504515433,14.420669675941522
unitig_1993,9.570650887573965,19.621770235913203
unitig_1992,9.315204674668351,27.44883031717006
unitig_2248,13.153938837920489,29.561146691064348
unitig_1990,15.62002812939522,38.965479177119917
unitig_3344,22.470605588158012,42.562230211896356
unitig_3345,18.29327027027027,36.296203077808137
unitig_3346,10.348268398268399,29.911573638772545
unitig_3347,19.38403725857961,42.538167552518352
unitig_3340,10.458807794508413,28.34423907655265
unitig_3342,20.826194482164542,40.864929517809955
unitig_81,13.011984992101105,38.21480750246792
unitig_2615,7.1125573323416384,20.766811145510836
unitig_4009,39.17013358426248,38.358415560445799
unitig_3348,6.138306748466257,11.968185726569217
unitig_1780,8.465603670972127,18.099087795449151
unitig_2590,26.966835652750166,43.311302048909454
unitig_1074,7.964836412515014,16.607428571428571
unitig_1781,12.906745397977703,26.969520371325427
unitig_1075,9.295914834717474,26.630850630850631
unitig_84,23.3363700153259,43.998470202698144
unitig_293,5.047080365467089,0.30562802832650021
unitig_1076,9.203721553253057,26.245868152274838
unitig_822,7.81709749094141,20.696019629225734
unitig_1077,8.068382861091914,17.800155520995336
unitig_1784,15.275296809300025,34.268648414807487
unitig_1070,22.341861962327805,45.095655835497226
unitig_314,7.353400845541245,12.193329397874852
unitig_2591,3.2254927536231883,0.0
unitig_1071,20.141939328208235,44.816817964644052
unitig_3201,1.270079179922234,0.0
unitig_2339,13.833952262161242,25.163451202263083
unitig_4000,9.114888988575872,24.210994389399545
unitig_2332,33.32544119258158,39.054904717275853
unitig_2333,18.385937174379407,35.499568540433927
unitig_2330,0.2060348652931854,0.0
unitig_2331,11.570858936043036,26.675264208114701
unitig_2336,26.653047414859405,34.910662824207492
unitig_3569,9.485420041052436,0.0
unitig_2334,12.735127334465195,36.297349630884668
unitig_2335,11.222529666863789,24.912859393461993
unitig_817,19.18095498720141,44.886917819106664
unitig_1242,10.94241705018628,33.418490445179884
unitig_2598,9.23470418560903,22.272585182869648
unitig_2599,16.325900064613396,28.547112136000429
unitig_2597,5.227743362831859,1.6665613147914033
unitig_3116,8.51512003693444,15.284762888965439
unitig_3111,13.369479867058672,41.858474901009068
unitig_2559,9.797429457073079,30.026124276917336
unitig_346,12.259030358916158,33.583594437599011
unitig_347,7.3411222175556485,11.937101643743711
unitig_1369,6.555787820336181,18.287816281628164
unitig_344,7.77126050420168,13.671869227927596
unitig_345,3.6809077454366057,5.2917118360106432
unitig_342,3.833356832448093,0.0
unitig_615,13.694737877277259,39.973643691694591
unitig_616,16.68027325602269,42.684258694325806
unitig_617,15.682087559284932,35.186590688651798
unitig_3977,23.50293692526296,42.297905498067571
unitig_3976,28.867885664022392,45.567113132076457
unitig_1043,16.404600460146867,41.812551168209588
unitig_1042,11.96291039285245,32.899265958841262
unitig_1045,20.67501647559734,44.826842341509781
unitig_1044,25.68064108563407,46.675607677078752
unitig_1047,7.214401015228426,7.6723781048758051
unitig_1046,16.757520445492236,26.348112058465286
unitig_1049,11.870811200485656,34.784722748994916
unitig_1048,14.925713315497015,36.133401955738549
unitig_3979,19.515144844396488,43.799400037206993
unitig_3978,20.882937202572585,42.255781369830686
unitig_33,7.7684004845967465,6.8303034492292802
unitig_145,9.903800798022292,26.194192849404118
unitig_3474,2.4006804451510333,0.0
unitig_4090,15.965400604686318,18.614562647754138
unitig_423,11.547144242263247,32.752919320594479
unitig_2008,7.301172701949861,11.34011934011934
unitig_146,8.459104773341338,6.0611923509561301
unitig_3809,0.285997357992074,0.0
unitig_3808,20.963952385295997,41.81771852391136
unitig_2408,9.376852589641436,28.529597081744321
unitig_2409,13.753933284989122,32.783332124990935
unitig_2870,19.990160187566175,46.384394374716464
unitig_3803,14.145412679891093,35.497842062288584
unitig_3802,19.724142371917953,38.920612957902385
unitig_3801,9.4624578313253,20.55752101367457
unitig_2407,12.462948682062049,29.104624785889541
unitig_2400,19.65447687754347,41.773912642830815
unitig_3806,0.7910369984366857,0.0
unitig_3805,19.142501162097986,43.146853205401918
unitig_3804,15.21948093340922,34.589261805886494
unitig_4107,1.097304693715195,0.0
unitig_4106,1.019526855860189,0.0
unitig_147,6.055297687199451,7.0443263757115746
unitig_4104,1.0701841745150125,0.0
unitig_4102,4.906557522123894,0.0
unitig_4101,13.541817766429244,36.827581576473747
unitig_2875,16.38147465988937,43.556285458345776
unitig_4109,18.206270902212072,40.644996546218394
unitig_1197,11.570924609096217,31.974543334628837
unitig_1196,15.53197054554092,36.804335786059021
unitig_1195,12.876828325853808,26.565290136132024
unitig_1194,11.488235879572033,31.479265873015873
unitig_1193,14.621197694189856,36.001201773652149
unitig_1192,18.65885430887372,44.277777777777779
unitig_1191,6.685716138982129,14.158952993388279
unitig_1190,22.028614620784115,46.966311601642708
unitig_1744,8.771328935795955,26.626511321169488
unitig_1199,12.06195572578192,32.122124333729182
unitig_1198,15.267381543593068,37.640871455663998
unitig_315,17.26736106945613,40.728747898545429
unitig_1745,5.580047887872299,4.7155624635710121
unitig_1742,4.5247157730348775,0.0
unitig_1743,8.525919811320755,20.572605318898564
unitig_232,10.282527658077566,23.199060868038796
unitig_233,3.344102438546665,0.0
unitig_230,11.481790492957746,33.611037673496362
unitig_231,12.286066936581157,32.331855479089462
unitig_236,18.974632745178496,41.773223178402937
unitig_237,20.154380779171053,41.039195979899496
unitig_234,20.744888139500137,40.283345580013417
unitig_235,16.400526774053112,36.448018080667595
unitig_584,4.874849138375812,5.8467326324469182
unitig_585,19.0083943756303,44.801173402868315
unitig_238,21.16386582515194,40.843426236684664
unitig_587,16.9150487291322,42.84606855596482
unitig_580,1.708365029054411,0.0
unitig_581,13.760035824856258,34.810268597325077
unitig_582,19.586440559440558,43.002087170042969
unitig_583,19.99449331963001,45.216846430405752
unitig_1229,16.443783918625403,38.096949399969944
unitig_1228,14.945240440501681,35.234177989962049
unitig_2532,15.239600461423628,26.648128052088985
unitig_2533,16.010495286121465,43.711748038360945
unitig_2534,17.216510233566098,44.026077188477892
unitig_2535,12.730612903225806,33.237556701671537
unitig_2536,9.253079573363271,6.2648068970351156
unitig_1426,8.939843489019486,26.850146311412288
unitig_1221,23.299252974338494,42.709393473305781
unitig_3797,5.445742888253709,6.4787168834706801
unitig_1222,16.219671613751643,40.956260559414304
unitig_1225,10.864850873126256,26.820900900900902
unitig_1425,9.965665480427045,29.885809682804673
unitig_1227,19.711164361556243,44.599671252176975
unitig_1226,15.729277305335172,35.811705558717513
unitig_914,15.304249588605034,40.416026729178455
unitig_1289,20.32592959237692,43.385274969565451
unitig_1423,15.220255813953488,32.792787037574769
unitig_912,15.782700898086686,35.719587926635533
unitig_128,24.807881157154025,41.448333426075344
unitig_126,11.666165931901322,33.506596799850286
unitig_124,3.477682913813039,0.47799413176847161
unitig_125,9.875737942122186,22.227325202027806
unitig_122,14.409093385214009,30.156011821434127
unitig_123,14.918960935187926,33.653948437615426
unitig_120,1.1499281166563977,0.0
unitig_121,10.286912941360683,22.280719593273368
unitig_3591,20.043002741578096,42.820531563952613
unitig_3590,15.713429184549355,39.592993026038876
unitig_3592,16.476557844690966,36.433219027521325
unitig_3595,22.553279018456127,41.938694243856055
unitig_3594,15.18502666913603,37.21152316655877
unitig_3597,13.589102314847192,11.553137899671167
unitig_3596,13.813959752966483,29.148659908346062
unitig_3599,13.162832204902115,33.79851020301107
unitig_3598,16.258997562461914,31.099685523957664
unitig_143,5.172578811369509,11.867764342680731
unitig_488,4.910573208722742,0.0
unitig_834,13.161764751613154,35.920770545285073
unitig_3752,34.063955198551874,47.505380196737391
unitig_836,3.077417486709648,0.0
unitig_3750,26.939890179832922,42.045183945570763
unitig_830,26.26817829359307,45.634971262552895
unitig_2558,13.046207209891255,11.257920571173583
unitig_3755,13.741055401414124,29.804874776386406
unitig_3754,20.234821705426356,38.560709822544361
unitig_3759,1.0507789095266626,0.0
unitig_3758,33.09828087931222,41.660535481062254
unitig_838,4.5054852985753255,6.5003029385034834
unitig_839,22.70857457245128,44.068125428918336
unitig_2624,4.934206266318538,9.2017606471567923
unitig_2625,9.736541239629087,29.663047456386483
unitig_2626,8.445652870930802,0.0
unitig_2627,13.274204514759793,31.36272640610105
unitig_1539,13.178074141048825,34.353248782833447
unitig_1538,14.054141715769502,41.236203971659513
unitig_918,7.749828051685555,12.139073325635104
unitig_2623,7.492541895066562,21.396207974980452
unitig_1535,15.998108667608577,41.250199398736122
unitig_1534,10.709913336705446,30.204969985579663
unitig_1537,15.177202808695004,38.718127268686573
unitig_1536,11.823804828074358,33.071895667682249
unitig_1531,17.90830953167316,42.971836566240199
unitig_1530,16.012,35.252118559777202
unitig_1533,11.680362017804155,31.033114152005211
unitig_866,6.838641492126586,12.709941789215685
unitig_1363,12.568755228505035,30.261589660243015
unitig_2760,8.643276308488996,21.161858235782098
unitig_909,0.13573717948717948,0.0
unitig_1458,3.1507014732766963,0.0
unitig_3546,19.676213556710955,40.804572665378977
unitig_1452,18.578446726801822,37.399910754127625
unitig_901,15.478658006900751,41.182535667307498
unitig_1450,20.65702341519132,40.690671615159516
unitig_1451,12.91024618287871,21.520154517971111
unitig_1456,14.374936815501263,38.58565803108808
unitig_1457,6.771942282916775,15.141000616396138
unitig_1454,22.08883115628544,40.388901647216016
unitig_907,21.267228020573285,43.881083190729235
unitig_2758,7.924959146117041,9.6619068541300521
unitig_2759,0.6781601208459215,0.0
unitig_2751,2.8356294155427104,0.0
unitig_2752,1.6536185177409195,0.0
unitig_2755,6.231996421649024,0.0
unitig_2756,10.435610062893081,23.754833659491194
unitig_2757,15.139354726322546,25.51414705613039
unitig_3547,12.164529474755048,27.434782608695652
unitig_2001,12.378110729147819,26.717475815929845
unitig_1248,0.9924762808349146,0.0
unitig_3379,16.256854777793,38.091356866424299
unitig_3378,15.037585819698428,32.235511318028578
unitig_1988,13.876317571511969,35.221615919094909
unitig_1989,3.8522700421940925,6.8272196261682243
unitig_3371,6.785425359451896,15.739119957588317
unitig_3370,20.31078591832008,37.251153846153848
unitig_1986,0.6471641791044777,0.0
unitig_3372,2.541031959629941,0.0
unitig_1980,4.998245961662718,0.0
unitig_3374,19.331483271645258,40.908212326946774
unitig_3377,14.654197753308864,38.153529509929356
unitig_3376,9.202332103321034,23.46535966981132
unitig_3578,17.0751955922865,31.512030247479377
unitig_3573,21.3842694726657,35.919490245817478
unitig_3572,15.011026959939322,38.52037574250587
unitig_3571,23.89049419785752,45.78130811538005
unitig_3577,7.352494329656673,20.295640748183644
unitig_3575,10.50282007752974,24.027311484146015
unitig_3574,19.70627916983042,32.989578063341092
unitig_2003,15.275993827938029,38.698627549735583
unitig_3214,5.797152400835073,0.0
unitig_2651,3.8456697632604135,0.0
unitig_1746,12.979521794061906,34.513822162715606
unitig_2349,17.777381663113005,40.702891751258207
unitig_2348,22.562239488117,45.311561518698255
unitig_2347,17.09368555060471,42.908555979643765
unitig_2346,2.6954656611904118,0.0
unitig_2345,9.974696438595396,26.017491441020852
unitig_2344,8.614558823529412,23.427109226495102
unitig_2343,10.702654169506932,27.203433411479995
unitig_2342,16.476925601750548,30.486285814116002
unitig_2341,4.393295629820051,7.6534704370179947
unitig_2340,13.904690209864707,39.411777233521455
unitig_2189,15.741804398041209,41.08087693441415
unitig_2188,15.001537153524612,39.415920236695982
unitig_2181,11.213367236723672,25.363339382940108
unitig_2180,23.401162303177117,44.671854794014408
unitig_2183,14.934595888792629,27.231069934717173
unitig_2182,22.264466253443526,41.676365514569795
unitig_2185,11.804272527761928,30.495056002800141
unitig_2184,21.8978716884775,41.755436081242536
unitig_2187,11.25441875484371,26.343483870967741
unitig_2186,13.041151979477224,37.216773570591073
unitig_1747,1.6949226410982785,0.0
unitig_110,9.37314481498401,26.205180874129866
unitig_2430,1.2430696416497633,0.0
unitig_3807,10.988335343787696,34.178768066070198
unitig_2981,1.817431665807117,0.0
unitig_2980,4.220952629291612,3.6045197740112993
unitig_2982,13.662813359528487,38.462733529990167
unitig_2984,6.837842328941776,14.600390194248876
unitig_1638,18.562113381467423,41.259321961559799
unitig_2007,1.9700537634408604,0.0
unitig_2102,15.029569144011445,37.865714285714283
unitig_2299,23.016753171946757,45.557171670157473
unitig_2295,12.506146812080537,36.513819095477388
unitig_2294,11.40339574776516,27.366679547869772
unitig_2296,3.327698374376308,0.0
unitig_2291,12.393279644268775,35.468169188020994
unitig_2290,0.8567795021015197,0.0
unitig_2293,13.997066160699553,36.053846153846152
unitig_2292,11.216084469072937,34.24919252226681
unitig_324,15.892235082932434,40.467348403301038
unitig_226,11.498429231658001,23.739770513098073
unitig_637,1.3572068039391227,0.0
unitig_2963,0.6897013977128336,0.0
unitig_2962,8.41505413105413,26.492643569055531
unitig_2960,6.784567171022466,19.029761904761905
unitig_2967,0.8486905916585838,0.0
unitig_326,17.34769966254218,44.627909591813783
unitig_2964,1.9653857207004939,0.0
unitig_1632,0.5961677512653651,0.0
unitig_635,13.816516695679697,31.380867709815078
unitig_1380,10.768105388650453,24.848236064013328
unitig_1633,21.97383738191633,44.311013661663011
unitig_632,15.492468990033645,34.771728445952377
unitig_630,15.215976359838969,39.8661807844679
unitig_3736,22.547149891947427,35.650974713942645
unitig_2793,5.474676244227809,13.649104859335038
unitig_3964,13.878803791411292,32.698484077729169
unitig_3568,21.022891339604282,44.271454015544045
unitig_1054,17.956921393535403,39.377721312503922
unitig_1055,33.38414810426541,44.387788171171835
unitig_3960,20.08704421880118,32.732679551224308
unitig_1053,7.944886194981023,22.173367260390162
unitig_3962,13.8643770875701,29.239426214369267
unitig_3963,21.978492487479134,39.883921485635682
unitig_1740,12.214739130434781,31.277592984578167
unitig_3968,25.854389595736926,45.738634936173717
unitig_3969,18.04313031667739,43.173056328978369
unitig_1058,2.1777860208461064,0.0
unitig_1059,14.074439261775778,40.989360726405579
unitig_3404,0.28821872065115306,0.0
unitig_2995,2.722097782831154,0.0
unitig_1737,12.668399267399268,31.074538108856508
unitig_1736,14.921817897616256,31.127061029928889
unitig_1735,8.657199108214714,22.098613251155623
unitig_1741,20.271739492879473,40.732508864481538
unitig_302,11.44422627152583,30.636872998932763
unitig_39,13.007878957806197,28.408784823107162
unitig_3561,70.01104134357429,43.563750045705511
unitig_3818,21.638715011860384,42.895731191885041
unitig_3819,23.76299856579419,45.425298062593143
unitig_2433,12.37785053866085,33.760291215894398
unitig_2432,16.05545344220541,42.261097387529006
unitig_2435,9.521303075433762,22.756555976524776
unitig_3694,4.859519423506999,13.468956953642385
unitig_2436,15.256086419753087,32.189476126936242
unitig_3810,18.330388956557044,44.833392503930618
unitig_3811,35.690878296636825,36.197255677392292
unitig_3812,28.89501356418684,38.950744611969291
unitig_3813,1.5548931220008724,0.0
unitig_3814,3.0621067859021567,0.0
unitig_3815,22.35823704766459,43.216788233887364
unitig_3817,22.535056838708943,45.990238433619652
unitig_4114,25.394779309081752,43.193717158390392
unitig_4115,0.4828649760109664,0.0
unitig_4117,0.7705052968219068,0.0
unitig_3566,23.65746995790279,32.195286195286194
unitig_3722,3.0843459049731927,1.4511180927739789
unitig_965,11.963730805214245,30.313247103537055
unitig_1184,16.07258080472072,41.595741607442072
unitig_1185,25.810210319423113,42.733187172435265
unitig_1186,16.104460356269648,44.472197974860336
unitig_1187,17.28268204659662,39.02709099723387
unitig_1180,5.512941176470588,5.7107307598931776
unitig_1181,11.474562826117614,27.548937848650475
unitig_1182,12.906939874428009,26.528073160357295
unitig_1183,3.3316173972469003,3.3648516783762688
unitig_1188,18.158590189382178,37.396793031449825
unitig_1189,17.36017864393017,37.178478999719374
unitig_16,7.795692438114615,12.9474216380182
unitig_593,25.679230070770465,45.363864612649976
unitig_592,6.844216702948743,4.9531759359873559
unitig_223,14.804512090466186,40.344449897385566
unitig_222,28.517705175474532,37.902642749554978
unitig_225,23.885202766305856,43.71108647675613
unitig_224,17.1628156604865,39.132592818015823
unitig_227,22.479939778129953,44.078299894403379
unitig_594,17.32039060379429,42.625820285516923
unitig_229,10.44912095052446,17.157821873557914
unitig_599,30.124347412997448,45.596635006784261
unitig_598,12.55371206225681,26.131107998755059
unitig_2505,0.8139284436493739,0.0
unitig_2504,9.188559953434225,20.544171629007259
unitig_2507,1.6439774011299435,0.0
unitig_2506,7.594491577523669,4.5429202996438658
unitig_2501,9.056154549231408,25.160440016604401
unitig_2500,2.9330330033003302,0.0
unitig_1238,11.260937784522003,28.180692919118986
unitig_1239,14.28639544197578,35.112059277319567
unitig_1236,9.968460703626663,25.507423620199468
unitig_1237,13.115994639944068,39.295242971513687
unitig_1234,15.246185326915603,37.710499702558003
unitig_1235,18.125224137931035,44.488014434229747
unitig_1232,12.51158195269765,28.89949314368787
unitig_1233,11.300521115616656,16.206668639636973
unitig_1230,11.35166685626933,32.331516545744115
unitig_2481,10.184714182213368,29.858246496586418
unitig_1102,13.072068849301877,36.828748379662969
unitig_680,11.126390639382569,16.348825693265422
unitig_139,13.559141296431173,34.296366416660597
unitig_14,6.758480641376614,5.6925252328246136
unitig_135,26.68057382389064,40.539730855495037
unitig_134,15.896374999999999,34.403495304623732
unitig_137,17.770757521210857,41.499456933153411
unitig_131,17.699432055749128,37.973870065516408
unitig_130,16.37256055420395,35.575040144933503
unitig_133,14.850997349427068,33.793072571126217
unitig_132,22.685172172172173,42.053104428036896
unitig_3587,15.621744186966673,36.821610070105024
unitig_3584,18.67740242690517,43.557599847256697
unitig_3585,21.54804396061985,46.540586731660923
unitig_3583,23.228896823517474,44.8431872698402
unitig_3580,7.85494285107287,21.448715226162665
unitig_3581,8.02006508013599,20.053971189410163
unitig_823,7.461663791451025,13.910761154855644
unitig_2488,11.905867450344548,37.220713463751437
unitig_821,10.756798786713917,26.935723707878644
unitig_820,15.631448439150548,41.090690734405705
unitig_827,16.817911373707535,35.229135893648447
unitig_826,10.019565763384005,8.6853725850965962
unitig_825,18.015602445687527,40.379803070847728
unitig_2489,21.376290321123708,23.925949338510858
unitig_2619,3.9160562894888,0.0
unitig_3741,27.172489218328842,43.96341361080809
unitig_3742,4.6998486380230275,8.8982908377696841
unitig_3743,14.359382598150674,30.546560411755802
unitig_3744,19.621343896694285,44.730546412113235
unitig_3745,19.73854705244536,45.044103110029653
unitig_3746,7.92769674892997,15.682322956490077
unitig_3747,5.429688185140073,8.8908427137207173
unitig_2611,7.164408604102378,4.2833696046427274
unitig_3749,29.4928271175817,46.510241587673683
unitig_304,6.631800246175488,11.809108358052695
unitig_2614,12.258277653120587,28.128203015572218
unitig_2616,12.814718689788053,38.479367527959894
unitig_1522,7.80530116238112,13.445655997186071
unitig_1523,11.62560811930406,29.005064337760324
unitig_1520,11.31210777385159,31.602766943851645
unitig_1521,16.703756966418293,35.743835839752208
unitig_1526,12.42759335779108,28.330040517075052
unitig_1527,10.043437420986095,27.622020048858563
unitig_1524,19.812674179517593,30.051953173136166
unitig_1525,16.075305045202683,35.121282798833818
unitig_1528,17.806275710696013,41.745093335332484
unitig_1529,25.275799953491077,45.321594607159462
unitig_253,2.2152284644194755,0.0
unitig_526,3.771707317073171,0.0
unitig_305,9.697684126562084,19.624103109221366
unitig_527,13.22694032994033,34.108397413491787
unitig_1412,9.249268130145042,25.745209229565898
unitig_257,10.56399733280648,31.325765783512264
unitig_919,10.365423866679894,29.750222838466872
unitig_1428,7.37066488806403,9.8295309785755638
unitig_917,20.674113369197052,44.150245207311634
unitig_916,20.430325889241473,44.907608551672979
unitig_915,14.857753558970492,38.415951729989629
unitig_1424,11.162852939303228,32.883179650238475
unitig_913,9.143658833582567,23.29924282819665
unitig_1422,10.706210993602298,24.734403502371396
unitig_1421,4.750318538695722,0.0
unitig_910,9.470329561527581,28.302538787023977
unitig_2749,1.528973924380704,0.0
unitig_2768,8.542245725142495,6.35379746835443
unitig_2765,16.039680199576242,43.573760415243818
unitig_2764,0.5609257998638529,0.0
unitig_2767,0.7075285770595191,0.0
unitig_2766,11.337044967880086,34.334618680377034
unitig_2761,0.9548607467204844,0.0
unitig_10,12.128396825396825,24.017180169899834
unitig_2763,2.608156644847009,0.0
unitig_2762,0.6217616580310881,0.0
unitig_3640,11.204592188919163,28.252458024504612
unitig_53,14.891573689956333,36.874274397322949
unitig_3559,44.00233427420872,41.120443442314922
unitig_308,8.894746341795413,21.272604131391805
unitig_3368,22.7697491581497,43.862038210926677
unitig_3369,19.948955975868255,36.460126530723073
unitig_3366,13.486802009809786,31.165052606408416
unitig_3367,10.076240544389936,27.664983430645417
unitig_3364,15.393149713662396,35.250927542557832
unitig_3365,2.640463384360778,0.0
unitig_2789,5.741917700112739,15.157894736842104
unitig_3363,6.2908743290449,14.410718843045512
unitig_3360,25.399196382428944,46.922216100819504
unitig_3361,20.297139620391533,43.290369673875389
unitig_1733,14.324442985487215,38.402764180823496
unitig_1732,6.870275316455696,18.285195133512403
unitig_1731,11.616102522375915,31.127995466321245
unitig_32,10.292915696379715,26.322820154841985
unitig_35,547.5378154707569,47.660396751239844
unitig_34,15.734056087551298,41.587699316628701
unitig_37,21.214621894336208,43.823427711748543
unitig_36,17.990353365384614,42.796673799602054
unitig_3560,37.16041971026321,34.707942973523423
unitig_38,19.686742331743247,39.705261857707512
unitig_3564,17.063794105996987,18.482698550954154
unitig_3565,17.499307195571955,32.352510520551107
unitig_902,10.099388059701493,25.008303567286728
unitig_3567,23.465877020465857,45.946819443805317
